issueId,pos,neg,reaction_pos,reaction_neg,reaction
273216613,1,-1,2,0,2
273137442,2,-2,1,0,1
273136656,2,-2,5,0,5
273114465,3,-3,1,0,1
272742903,3,-2,2,0,2
272726639,2,-2,4,0,4
272449977,2,-3,2,0,2
272194604,3,-3,1,0,1
271711338,2,-1,4,0,4
271556721,3,-1,1,0,1
271420015,2,-2,1,0,1
271414397,2,-1,6,0,6
271276742,1,-2,1,0,1
271246865,2,-2,0,3,-3
271115215,2,-3,1,0,1
271112540,1,-1,1,0,1
271073910,1,-2,1,0,1
271034080,2,-2,1,0,1
271025373,1,-2,3,0,3
270985658,3,-3,3,0,3
270629559,1,-2,70,0,70
270615172,3,-3,2,0,2
270386267,2,-3,1,0,1
270344680,2,-2,1,0,1
270157030,3,-2,2,0,2
270037738,2,-3,4,0,4
270037720,2,-2,7,0,7
270037697,2,-2,2,0,2
270012182,2,-3,1,0,1
269757274,2,-1,1,0,1
269737729,2,-2,2,0,2
269693092,2,-2,1,0,1
269491721,3,-3,2,0,2
269463917,1,-1,1,0,1
269395171,1,-2,2,0,2
269268955,2,-2,4,0,4
269268508,2,-3,6,0,6
269261873,3,-3,0,2,-2
269224059,1,-1,3,0,3
269217060,1,-2,1,0,1
269132764,2,-2,1,0,1
268848507,2,-2,1,0,1
268556765,1,-2,1,0,1
268536507,1,-2,3,0,3
268425733,3,-2,1,0,1
267338326,2,-1,1,0,1
267306472,2,-2,2,0,2
266670078,1,-1,1,0,1
266663409,3,-3,7,6,1
266489869,2,-1,1,0,1
266401667,1,-1,1,0,1
266243042,1,-1,2,0,2
265962057,2,-2,10,0,10
265945773,1,-2,1,0,1
265945706,2,-1,1,0,1
265496614,1,-4,1,0,1
265457285,2,-3,2,0,2
265344062,2,-1,1,0,1
264786812,2,-1,7,0,7
264730145,1,-1,9,0,9
264668334,3,-2,9,0,9
264322422,3,-2,4,0,4
264258928,1,-2,7,0,7
263985914,2,-2,1,0,1
263671195,3,-2,1,0,1
263568878,3,-2,4,0,4
263509105,3,-2,2,0,2
263476001,2,-2,2,0,2
263391607,1,-1,1,0,1
263273894,2,-2,4,0,4
262974094,1,-1,2,0,2
262868243,1,-3,1,0,1
262416795,3,-4,1,0,1
262046757,2,-3,1,0,1
261933813,2,-2,1,0,1
261587651,3,-4,9,0,9
261534553,2,-2,1,0,1
261369239,1,-1,2,0,2
261272588,2,-1,6,0,6
261075000,1,-3,1,0,1
260873929,2,-3,3,0,3
260616654,2,-1,10,0,10
260571953,1,-2,1,0,1
260364180,1,-2,1,0,1
260222585,2,-2,0,3,-3
260046771,2,-2,1,0,1
260035238,2,-2,1,0,1
259969947,2,-2,1,0,1
259941552,1,-2,3,0,3
259908240,2,-1,6,0,6
259784466,1,-2,1,0,1
259732595,2,-3,1,0,1
259649989,1,-3,1,0,1
259612538,2,-3,2,0,2
258688638,2,-2,0,3,-3
258472889,2,-2,2,0,2
258283277,2,-1,8,0,8
257989725,2,-4,11,0,11
257979659,2,-3,1,0,1
257784000,2,-3,4,0,4
257404847,3,-2,3,0,3
257069654,2,-2,3,0,3
256865118,2,-3,6,0,6
256865095,3,-2,4,0,4
256837158,2,-2,22,0,22
256786094,2,-2,4,0,4
256772242,1,-1,1,0,1
256633972,1,-2,1,0,1
256578178,2,-2,1,0,1
256560760,2,-2,1,0,1
256532521,2,-2,19,0,19
256497857,2,-1,1,0,1
256068792,2,-1,82,0,82
255965114,2,-1,1,0,1
255610970,2,-2,6,0,6
255434122,3,-2,1,0,1
255161002,2,-1,1,0,1
254900430,3,-3,3,0,3
254893052,2,-3,1,2,-1
254778133,2,-1,2,0,2
254597089,2,-3,6,0,6
254562139,3,-1,1,0,1
254545880,2,-2,0,9,-9
253832976,1,-2,1,0,1
253489854,1,-1,2,0,2
253482206,1,-1,8,0,8
253449257,1,-1,1,0,1
253447422,2,-2,0,2,-2
253331831,3,-3,1,0,1
252224461,3,-2,3,0,3
252130279,2,-2,1,0,1
251996295,1,-1,2,0,2
251893974,3,-2,1,0,1
251834024,3,-3,22,0,22
251827441,2,-1,1,0,1
251724227,2,-2,1,0,1
251636784,2,-2,1,0,1
251431578,2,-2,32,0,32
251425534,3,-2,5,0,5
251287023,2,-2,1,0,1
251228337,2,-3,1,0,1
251073013,1,-2,2,0,2
251033518,1,-2,3,0,3
250813166,2,-2,27,0,27
250792885,2,-2,1,0,1
250638165,3,-2,2,0,2
250561550,2,-1,2,0,2
250526181,2,-2,3,0,3
250521351,2,-1,7,0,7
249932437,1,-3,12,0,12
249895784,2,-3,1,0,1
249871785,2,-2,4,0,4
249854777,2,-1,3,0,3
249542439,1,-2,1,0,1
249505359,2,-2,1,0,1
248958171,1,-2,4,0,4
248804144,3,-2,1,0,1
248329188,2,-3,5,0,5
248316912,2,-1,2,0,2
248249456,2,-3,1,0,1
248247030,2,-3,2,0,2
248202967,2,-1,12,0,12
248135560,2,-2,73,0,73
248134981,3,-2,1,0,1
248041077,3,-3,1,0,1
247899951,1,-1,3,0,3
247849528,2,-3,1,0,1
247814686,2,-2,3,0,3
247701839,3,-1,4,0,4
247671040,2,-2,4,0,4
247587203,2,-2,3,0,3
247244637,2,-1,3,0,3
247241361,1,-2,1,0,1
246870750,2,-1,5,0,5
246637161,2,-2,1,0,1
246517411,2,-2,2,0,2
246472575,2,-4,10,0,10
246189821,2,-1,2,0,2
246189479,1,-2,7,0,7
246186523,1,-2,7,0,7
246129853,2,-1,6,0,6
246082557,3,-3,3,0,3
245990435,3,-3,13,0,13
245736657,2,-2,1,0,1
245728388,1,-1,1,0,1
245669964,2,-2,2,0,2
245580907,2,-2,2,0,2
245574566,1,-1,3,0,3
245288401,2,-3,3,0,3
244953919,1,-2,1,0,1
244916748,1,-2,1,0,1
244804748,3,-2,2,0,2
244794999,1,-1,4,0,4
244643883,2,-2,2,0,2
244598635,2,-3,3,0,3
244459010,2,-3,5,0,5
244452691,2,-2,2,0,2
244425196,1,-1,1,0,1
244300577,1,-2,3,0,3
244137774,2,-2,3,0,3
244065185,3,-2,1,0,1
244017930,2,-3,1,0,1
243795717,1,-2,1,0,1
243704101,2,-2,4,0,4
243684111,2,-2,2,0,2
243195224,3,-3,1,0,1
242961138,3,-2,1,0,1
242941166,3,-1,5,0,5
242832525,2,-2,1,0,1
242229458,2,-3,13,0,13
242011601,2,-2,2,0,2
241787630,2,-2,12,0,12
241589715,1,-2,1,0,1
241551063,2,-3,11,0,11
241544432,3,-2,1,0,1
241518747,3,-2,6,0,6
241455995,1,-1,9,0,9
241446647,1,-2,1,0,1
241435099,2,-2,2,0,2
241254648,2,-2,5,0,5
241149812,2,-1,1,0,1
240810633,1,-1,1,0,1
240703061,3,-3,2,0,2
240693771,3,-1,4,0,4
240645926,1,-3,1,0,1
240495451,1,-2,2,0,2
240457950,1,-3,1,0,1
240435691,2,-3,1,0,1
240083105,1,-1,3,0,3
240065795,2,-2,3,0,3
239846069,2,-1,6,0,6
239824282,2,-3,3,0,3
239751694,4,-2,2,0,2
239655317,2,-2,12,0,12
239511194,2,-2,0,2,-2
239426477,2,-1,1,0,1
238965953,2,-1,5,0,5
238907490,2,-2,19,0,19
238777088,2,-1,1,0,1
238767818,1,-2,1,0,1
238730773,2,-2,1,0,1
238721760,3,-2,1,0,1
238616472,3,-3,1,0,1
238389793,1,-3,1,0,1
238359692,1,-2,2,0,2
238203839,2,-2,1,0,1
237840277,2,-2,2,0,2
237813785,2,-3,1,0,1
237800172,3,-2,6,0,6
237773120,1,-1,3,0,3
237136362,1,-3,1,0,1
237132164,2,-1,1,0,1
237054570,3,-2,6,0,6
237004841,2,-2,0,3,-3
237002106,1,-1,1,0,1
236630559,1,-1,1,0,1
236584546,2,-3,8,0,8
236454067,1,-1,12,0,12
236351269,2,-2,1,0,1
236348366,1,-1,1,0,1
236314785,2,-2,1,0,1
235894943,3,-2,9,0,9
235614018,1,-1,1,0,1
235537334,2,-1,2,0,2
235522480,2,-2,2,0,2
235288382,3,-2,4,0,4
235270726,2,-2,1,0,1
235239308,2,-2,2,0,2
235093281,2,-2,1,0,1
235078819,1,-2,2,0,2
235063324,1,-3,1,0,1
235036539,3,-2,1,0,1
235008134,4,-1,8,0,8
234991150,1,-4,5,0,5
234877498,2,-1,1,0,1
234783535,2,-2,1,0,1
234558219,1,-2,1,0,1
234452158,1,-1,2,0,2
234405498,2,-3,10,0,10
234295835,2,-2,4,0,4
234100172,2,-1,11,0,11
233553295,3,-3,4,0,4
233457737,1,-1,1,0,1
233397506,2,-2,1,0,1
233394072,3,-1,1,0,1
233312556,3,-3,1,0,1
233184561,2,-2,1,0,1
232922000,3,-1,7,0,7
232891556,3,-2,2,0,2
232808675,3,-3,1,0,1
232722007,1,-1,4,0,4
232651657,2,-3,1,0,1
232425179,1,-1,1,0,1
232421855,1,-1,1,0,1
232370166,2,-4,6,0,6
231772970,1,-2,4,0,4
231616447,3,-2,1,0,1
231602239,3,-1,8,0,8
231495859,2,-2,1,0,1
231370622,1,-2,1,0,1
231217442,2,-3,2,0,2
231119119,2,-2,1,0,1
230989163,1,-2,2,0,2
230984480,3,-3,2,0,2
230896165,2,-2,1,0,1
230824745,2,-3,1,0,1
230685882,3,-3,1,0,1
230590241,2,-1,5,0,5
230589498,2,-2,18,0,18
230582974,1,-1,2,0,2
230485519,1,-3,2,0,2
230480154,2,-1,1,0,1
230273785,2,-2,1,0,1
230268525,3,-2,67,0,67
230267461,1,-1,2,0,2
230235190,2,-3,1,0,1
230204543,3,-3,1,0,1
230133893,2,-2,3,0,3
229857263,1,-3,15,0,15
229772309,3,-2,4,0,4
229603963,2,-2,1,0,1
229422773,1,-2,7,0,7
229414504,2,-3,3,0,3
229344845,1,-2,6,0,6
229224207,2,-3,1,0,1
229213773,1,-1,6,0,6
229125889,3,-3,6,0,6
228790793,2,-2,2,0,2
228779127,1,-2,2,0,2
228603734,1,-1,4,0,4
228586883,3,-4,1,0,1
228562870,2,-3,4,0,4
228488185,1,-1,0,3,-3
228374432,1,-3,1,0,1
228374198,1,-2,2,0,2
228354406,2,-2,2,0,2
228288192,3,-3,6,0,6
228012555,1,-1,1,0,1
227920174,2,-3,2,0,2
227551182,1,-1,1,0,1
227229564,2,-2,12,0,12
227227205,1,-2,1,0,1
227171250,2,-2,1,0,1
226994008,1,-1,1,0,1
226947516,2,-2,5,0,5
226933344,2,-1,1,0,1
226777261,3,-3,3,0,3
226765955,2,-2,2,0,2
226763265,2,-2,2,0,2
226528480,2,-3,1,0,1
226481182,2,-1,2,0,2
226434645,1,-2,13,4,9
226290528,2,-2,2,0,2
226208082,2,-3,1,0,1
226155720,1,-2,12,0,12
226061814,2,-3,1,0,1
226046465,1,-1,1,0,1
226035782,2,-3,4,0,4
225915286,2,-3,2,0,2
225502749,2,-4,1,0,1
225419182,1,-2,3,0,3
225309082,3,-3,2,2,0
225287288,2,-2,8,0,8
225263792,2,-1,1,0,1
225233420,3,-2,1,0,1
225221029,2,-2,2,0,2
225164816,3,-2,13,0,13
225163441,2,-3,1,0,1
225146607,3,-3,1,0,1
225103906,1,-1,7,0,7
225026383,1,-2,3,0,3
224982614,2,-2,5,0,5
224912704,2,-3,1,0,1
224889608,2,-2,1,0,1
224763433,1,-1,1,0,1
224684331,3,-1,9,0,9
224310689,3,-4,1,0,1
224127767,1,-2,1,0,1
223897530,1,-2,1,0,1
223568141,3,-3,3,0,3
223471259,3,-2,4,0,4
223460178,2,-3,1,0,1
223143380,3,-2,1,0,1
223125461,2,-2,2,0,2
222967589,2,-2,1,0,1
222908250,2,-1,5,0,5
222615001,1,-2,3,0,3
222396683,2,-2,3,0,3
222373574,2,-2,15,0,15
222229222,2,-1,1,0,1
222161446,1,-1,7,0,7
222153544,2,-1,1,0,1
221951572,3,-1,1,0,1
221914823,3,-2,2,0,2
221742880,2,-3,1,0,1
221681884,1,-2,7,0,7
221569625,2,-3,2,0,2
221241314,3,-2,6,0,6
221112357,2,-4,2,0,2
221053917,2,-3,3,0,3
220952991,2,-2,5,0,5
220859528,2,-4,2,0,2
220853884,1,-2,17,0,17
220787079,2,-2,6,0,6
220575788,2,-1,2,0,2
220516369,1,-2,1,0,1
220500375,2,-2,4,0,4
220498093,2,-4,21,0,21
220491392,1,-3,2,0,2
220462631,1,-1,1,0,1
220462551,3,-3,12,0,12
220273803,2,-1,2,0,2
220070674,1,-2,1,0,1
220064773,3,-2,1,0,1
220055757,3,-2,3,0,3
220021391,2,-2,2,0,2
219959592,2,-1,14,0,14
219680921,2,-1,2,0,2
219379782,2,-1,1,0,1
218958852,2,-2,4,0,4
218857845,1,-3,2,0,2
218760067,2,-2,5,0,5
218754929,3,-2,2,0,2
218734245,2,-1,1,0,1
218712647,3,-3,0,4,-4
218656295,1,-1,3,0,3
218385752,1,-1,2,0,2
218384967,3,-3,3,0,3
218330016,2,-1,5,0,5
218138842,2,-2,1,0,1
218094129,3,-3,2,0,2
218065786,2,-2,18,0,18
218032322,2,-3,8,0,8
217987537,2,-2,2,0,2
217919515,1,-1,5,0,5
217789469,1,-1,1,0,1
217764905,1,-2,1,0,1
217725159,3,-2,9,0,9
217517126,2,-2,5,0,5
217159370,1,-2,1,0,1
217083068,2,-1,2,0,2
217065002,1,-2,10,2,8
216971245,3,-3,1,0,1
216881558,1,-3,12,0,12
216592289,1,-1,2,0,2
216501380,2,-3,8,0,8
216433405,1,-2,1,0,1
216428338,2,-3,19,0,19
216412936,3,-3,2,0,2
216348673,2,-2,2,0,2
216248007,1,-1,2,0,2
216113509,2,-2,1,0,1
216042105,2,-2,3,0,3
215889399,1,-3,1,0,1
215737921,2,-2,1,0,1
215642185,2,-2,1,0,1
215557799,3,-4,1,0,1
215361333,1,-1,2,0,2
215323264,3,-1,1,0,1
215243623,2,-2,1,0,1
215242396,3,-3,1,0,1
215226148,2,-1,1,0,1
215127900,3,-2,5,0,5
214970271,3,-3,5,0,5
214880146,2,-4,2,0,2
214690523,3,-2,3,0,3
214652514,1,-1,3,0,3
214350075,2,-2,1,0,1
214300314,2,-3,4,0,4
214164470,4,-2,1,0,1
214058953,3,-2,3,0,3
214044373,2,-3,1,0,1
213990693,2,-2,1,0,1
213966606,2,-2,1,0,1
213957210,1,-2,2,0,2
213840152,2,-2,1,0,1
213838209,2,-1,1,0,1
213790682,2,-1,3,0,3
213723772,2,-2,2,0,2
213716640,2,-1,0,2,-2
213706484,3,-1,2,2,0
213681191,2,-2,3,0,3
213664321,2,-3,3,0,3
213589583,2,-2,0,3,-3
213588217,2,-2,5,0,5
213216999,1,-1,1,0,1
213185705,1,-2,2,0,2
213181808,2,-2,4,0,4
213119932,3,-2,8,0,8
213109516,3,-2,3,0,3
212916412,3,-4,10,0,10
212911053,2,-3,2,0,2
212878918,2,-2,19,0,19
212867181,1,-1,5,0,5
212846023,3,-2,1,0,1
212834259,3,-1,4,0,4
212693791,3,-3,1,0,1
212666590,2,-1,5,0,5
212525271,3,-1,4,0,4
212218618,2,-3,6,0,6
211993525,1,-2,4,0,4
211933111,3,-3,1,0,1
211920506,3,-3,6,0,6
211607424,2,-2,2,0,2
211551389,2,-3,8,0,8
211540219,2,-3,9,0,9
211515745,2,-2,1,0,1
211398708,3,-2,11,0,11
211301068,1,-2,1,0,1
211291466,2,-3,5,0,5
211021730,3,-2,9,0,9
210999839,2,-1,2,0,2
210920003,2,-4,252,0,252
210863162,3,-3,2,0,2
210859905,2,-2,1,0,1
210836577,2,-3,12,0,12
210664202,2,-2,1,0,1
210332399,2,-1,51,0,51
210327394,3,-2,1,0,1
210303549,2,-2,1,0,1
210286996,1,-2,2,0,2
210285350,3,-3,1,0,1
210278110,2,-3,0,2,-2
210218622,2,-2,1,0,1
210214673,2,-1,1,0,1
210193208,2,-2,1,0,1
210115961,2,-2,6,0,6
210110643,2,-1,3,0,3
210094359,2,-2,1,0,1
210055501,2,-3,4,0,4
210047894,3,-1,1,0,1
209931549,2,-2,5,0,5
209842607,1,-1,5,0,5
209741828,3,-3,2,0,2
209665781,3,-2,2,0,2
209607670,1,-2,1,0,1
209552156,2,-2,5,0,5
209460351,1,-1,30,0,30
209391986,2,-1,1,0,1
209378615,2,-3,2,0,2
209319588,2,-2,1,0,1
209142114,2,-2,1,0,1
209090482,2,-1,13,0,13
208992154,3,-2,6,0,6
208976131,2,-2,7,0,7
208924249,3,-3,1,0,1
208778134,3,-3,4,0,4
208764585,2,-1,16,0,16
208744006,2,-2,7,0,7
208725637,1,-2,6,0,6
208700740,2,-1,1,0,1
208660423,2,-2,10,0,10
208621304,2,-2,1,0,1
208572055,2,-1,1,0,1
208551422,2,-2,1,0,1
208533993,2,-2,4,0,4
208345553,1,-2,4,0,4
208180749,2,-2,6,0,6
208157089,2,-1,2,0,2
208116014,1,-1,3,0,3
208105890,2,-2,2,2,0
208048691,1,-2,4,0,4
208012782,1,-2,6,0,6
208007559,2,-2,8,0,8
207938960,2,-3,2,0,2
207833875,2,-2,5,0,5
207783789,2,-2,0,2,-2
207762925,2,-3,9,0,9
207753796,1,-2,5,0,5
207677942,2,-1,11,0,11
207534003,2,-1,2,0,2
207499153,2,-2,3,0,3
207382153,2,-1,8,0,8
207344569,1,-1,10,0,10
207319629,1,-3,1,0,1
207240431,2,-1,3,0,3
207231613,1,-1,4,0,4
207123853,3,-3,1,0,1
207031434,3,-2,7,0,7
206985644,3,-4,11,0,11
206880034,1,-2,3,0,3
206842494,2,-2,6,2,4
206714679,2,-3,3,0,3
206560022,2,-2,1,0,1
206491852,3,-1,4,0,4
206487328,1,-1,1,0,1
206229362,2,-2,2,0,2
206064940,2,-2,1,0,1
205651482,1,-2,1,0,1
205546441,3,-1,1,0,1
205475426,1,-1,5,0,5
205353365,3,-1,3,0,3
205333303,3,-2,13,0,13
205284887,2,-2,2,0,2
204981134,2,-1,2,0,2
204598482,1,-3,2,0,2
204486305,1,-1,2,0,2
204333964,2,-2,3,0,3
203934948,2,-2,1,2,-1
203825528,2,-2,2,0,2
203606176,2,-2,1,0,1
203591847,2,-2,4,0,4
203345463,2,-1,1,0,1
203191991,2,-2,1,0,1
203191274,2,-1,1,0,1
203186829,3,-2,7,0,7
203115196,2,-3,10,0,10
203111531,2,-3,3,3,0
202713440,2,-2,3,0,3
202683778,2,-2,4,0,4
202664211,2,-3,3,0,3
202337276,2,-2,70,0,70
202306410,2,-2,6,0,6
202212899,2,-1,1,0,1
202173331,3,-1,1,0,1
202150181,4,-3,1,0,1
201824031,3,-2,7,0,7
201803881,3,-1,2,0,2
201585238,2,-2,2,0,2
201499757,2,-1,3,0,3
201423968,2,-2,1,0,1
201396346,1,-3,3,0,3
200859497,3,-2,2,0,2
200808687,3,-3,5,0,5
200790383,2,-2,6,0,6
199804310,1,-2,2,0,2
199573239,1,-2,1,0,1
199468899,3,-2,1,0,1
199434284,3,-2,3,0,3
199410360,3,-1,4,0,4
199397359,2,-1,2,0,2
199382238,1,-1,2,0,2
199324233,2,-1,12,0,12
199136431,1,-2,4,0,4
199097730,3,-3,3,0,3
198874152,2,-1,1,0,1
198862012,2,-2,1,0,1
198680928,2,-3,5,0,5
198610476,1,-3,1,0,1
198566318,1,-2,1,0,1
198405916,1,-1,2,0,2
198382825,3,-3,1,0,1
198358061,3,-2,4,0,4
198280104,1,-3,13,0,13
198246632,4,-1,6,0,6
198242109,2,-3,5,0,5
198010620,2,-3,1,0,1
197968641,3,-3,5,0,5
197805473,3,-1,67,0,67
197627477,1,-3,9,0,9
197616245,2,-1,2,0,2
197592069,3,-1,15,0,15
197575471,3,-2,1,0,1
197549409,2,-2,6,0,6
197489914,1,-1,1,0,1
197453093,2,-1,2,0,2
197367133,1,-1,1,0,1
197322249,1,-2,6,0,6
197303947,2,-1,1,0,1
197070185,2,-2,12,0,12
197066572,3,-4,3,0,3
196987539,2,-3,1,0,1
196958530,2,-2,2,0,2
196944506,2,-1,1,0,1
196850793,1,-1,4,0,4
196633923,2,-3,1,0,1
196489807,2,-3,1,0,1
196399624,2,-3,1,0,1
196321463,1,-2,2,0,2
196280693,2,-3,1,0,1
196272912,3,-3,1,0,1
196272459,2,-3,1,0,1
196237829,2,-1,2,0,2
196062467,2,-3,1,6,-5
195960228,3,-3,0,2,-2
195953206,2,-2,1,0,1
195903881,3,-2,2,0,2
195819010,2,-3,1,0,1
195805324,3,-1,2,0,2
195778655,3,-3,11,0,11
195737159,1,-3,1,0,1
195671799,2,-1,42,0,42
195457761,3,-2,2,0,2
195249722,2,-2,1,0,1
195216748,1,-2,2,0,2
195101751,2,-2,3,0,3
195080234,2,-1,2,0,2
194991229,2,-2,0,2,-2
194990354,2,-1,4,0,4
194960506,2,-1,5,0,5
194827795,2,-3,2,0,2
194738431,3,-3,1,0,1
194731109,1,-1,2,0,2
194522211,2,-2,3,0,3
194496541,2,-3,7,0,7
194303257,1,-2,6,0,6
193989289,2,-3,2,0,2
193963257,2,-2,4,0,4
193962803,2,-3,1,0,1
193958118,1,-1,1,0,1
193815198,2,-2,5,0,5
193677245,3,-4,2,0,2
193604950,3,-2,6,0,6
193567906,1,-1,1,0,1
193551296,2,-3,1,0,1
193432276,2,-4,2,0,2
193397269,1,-2,2,0,2
193340215,2,-3,3,0,3
193054375,2,-2,2,0,2
192948599,3,-2,5,0,5
192943195,2,-1,2,0,2
192901003,2,-3,1,0,1
192876690,3,-2,1,0,1
192829544,2,-2,8,0,8
192800636,2,-1,2,0,2
192626454,2,-3,73,0,73
192612459,3,-4,7,0,7
192603756,1,-2,4,0,4
192530086,1,-2,2,0,2
192464124,4,-1,1,0,1
192410482,3,-2,5,0,5
192215002,2,-2,4,0,4
192211373,2,-2,1,2,-1
192206398,3,-2,3,0,3
192191055,1,-3,1,0,1
192148821,1,-1,1,0,1
192130428,3,-2,1,0,1
192006661,2,-2,2,0,2
191775622,2,-1,1,0,1
191749359,3,-3,9,0,9
191635010,1,-1,2,0,2
191626138,1,-1,5,0,5
191232312,3,-1,2,0,2
191166417,2,-1,2,0,2
191111908,3,-1,4,0,4
191074208,1,-1,1,0,1
190925620,3,-3,1,0,1
190902068,1,-2,1,0,1
190832735,2,-2,1,0,1
190825495,1,-1,2,0,2
190547248,3,-1,2,0,2
190499357,1,-1,11,0,11
190441260,3,-2,1,0,1
189535245,2,-2,1,0,1
189281953,2,-2,0,2,-2
189133641,2,-3,1,0,1
188731767,1,-2,5,0,5
188601398,1,-1,1,0,1
188585806,2,-2,3,0,3
188494731,1,-2,2,0,2
188440570,3,-2,10,2,8
188437339,2,-2,3,0,3
188219915,2,-2,2,0,2
188195671,3,-2,4,0,4
187939000,1,-2,1,0,1
187935180,3,-3,1,0,1
187876438,2,-1,2,0,2
187772339,1,-1,1,0,1
187666994,4,-2,1,0,1
187486266,1,-1,1,0,1
187041314,2,-3,2,0,2
186860816,2,-3,1,0,1
186749207,2,-3,1,0,1
186741456,1,-1,1,0,1
186739505,2,-2,3,0,3
186692117,2,-2,1,0,1
186605041,1,-2,5,0,5
186544537,1,-1,3,0,3
186479590,2,-2,1,0,1
186365993,1,-3,2,0,2
186355765,2,-4,2,0,2
186184212,2,-1,3,0,3
186130127,2,-2,2,0,2
185724062,2,-2,2,0,2
185138447,2,-2,1,0,1
184772397,1,-2,3,0,3
184702364,2,-2,1,0,1
184664768,3,-3,1,0,1
184655425,1,-2,1,0,1
184619608,2,-2,5,0,5
184484101,2,-1,2,0,2
184449924,2,-1,1,0,1
184050953,2,-1,1,0,1
184050195,2,-1,2,0,2
184031965,2,-1,30,0,30
183977880,2,-3,1,0,1
183937489,3,-2,1,0,1
183877607,1,-1,2,0,2
183799925,2,-1,1,0,1
183797467,2,-1,2,0,2
183680254,2,-3,5,0,5
183620163,2,-2,78,0,78
183447150,1,-1,1,0,1
183393206,2,-2,5,0,5
183297552,2,-2,1,0,1
183248664,3,-2,1,0,1
183209939,2,-2,1,0,1
183194372,2,-3,3,0,3
183019752,3,-1,9,0,9
182995092,3,-2,1,0,1
182693259,2,-1,1,0,1
182385295,2,-1,4,0,4
182347112,1,-1,11,0,11
182093063,2,-3,2,0,2
181916425,3,-2,3,0,3
181901973,1,-1,1,0,1
181880200,1,-3,1,0,1
181790801,2,-1,5,0,5
181616829,2,-1,3,0,3
181616802,2,-3,27,0,27
181557054,2,-3,1,0,1
181553295,2,-2,1,0,1
181136890,1,-2,1,0,1
181133138,2,-2,1,0,1
180969447,3,-2,3,0,3
180969014,3,-3,4,0,4
180904095,3,-4,2,0,2
180794662,1,-1,1,0,1
180730786,3,-2,1,0,1
180551314,3,-1,1,0,1
180548412,2,-3,3,0,3
180516920,3,-2,12,0,12
180487726,3,-3,2,0,2
180487608,2,-2,3,0,3
180436695,1,-3,1,0,1
180297953,3,-3,4,0,4
180191179,2,-2,1,0,1
179892964,2,-1,12,0,12
179892542,2,-1,8,0,8
179743984,2,-2,4,0,4
179690696,2,-1,5,0,5
179324918,2,-1,10,0,10
179067399,3,-2,1,0,1
179043745,2,-1,3,0,3
178861823,2,-3,2,0,2
178833690,2,-2,4,0,4
178662717,2,-1,19,0,19
178652537,2,-1,14,0,14
178649009,2,-2,10,0,10
178499435,2,-1,3,0,3
178435593,2,-2,2,0,2
178000357,2,-2,1,0,1
177844258,3,-2,5,0,5
177764050,1,-3,5,0,5
177633836,2,-2,3,0,3
177625592,3,-1,1,0,1
177607386,1,-2,6,0,6
177594917,2,-3,3,0,3
176966048,4,-2,2,0,2
176898938,1,-1,1,0,1
176852382,2,-3,1,0,1
176841918,1,-1,10,0,10
176764315,2,-2,1,0,1
176718221,3,-2,10,0,10
176561723,2,-3,4,0,4
176517049,2,-3,1,0,1
176188616,2,-2,2,0,2
176152825,2,-3,5,0,5
175854624,1,-2,1,0,1
175835369,3,-2,1,0,1
175820685,2,-3,1,0,1
175517908,3,-3,1,0,1
175133479,2,-2,5,0,5
174877251,1,-3,2,0,2
174493965,2,-2,2,0,2
174407019,2,-3,1,0,1
174384041,2,-2,1,0,1
174330266,2,-2,1,0,1
174107072,3,-1,1,0,1
174105608,3,-2,0,2,-2
174103566,2,-2,1,0,1
173910398,1,-1,1,0,1
173787623,2,-3,1,0,1
173726036,3,-1,1,0,1
173725450,2,-2,1,0,1
173627763,3,-3,4,0,4
173501255,1,-1,1,0,1
173286340,2,-2,3,2,1
172893458,3,-2,1,0,1
172860276,1,-1,2,0,2
172655715,3,-1,3,0,3
172502283,2,-3,1,0,1
172479633,2,-3,1,0,1
172327068,2,-2,0,3,-3
172256972,2,-1,1,0,1
171792627,2,-2,1,0,1
171747128,1,-1,1,0,1
171351219,2,-3,1,0,1
171224933,2,-3,0,2,-2
171115563,2,-2,1,0,1
171041952,2,-3,11,0,11
170890988,3,-3,3,0,3
170692964,3,-3,2,0,2
170638255,1,-2,1,0,1
170620881,2,-2,1,0,1
170578021,3,-3,2,0,2
170445823,2,-3,1,0,1
170384701,2,-2,1,0,1
169764608,2,-2,2,0,2
169576595,1,-3,2,0,2
169465608,1,-1,3,0,3
169195660,1,-2,17,0,17
168743959,2,-2,4,0,4
168592359,1,-3,1,0,1
168434938,2,-2,2,0,2
168168251,2,-3,3,0,3
168099893,2,-2,2,0,2
167943988,2,-2,2,0,2
167629897,3,-3,1,0,1
167357968,2,-1,9,0,9
167243286,2,-4,1,0,1
167147454,2,-2,2,0,2
167097831,2,-1,15,0,15
166809942,1,-1,1,0,1
166482495,1,-3,1,0,1
166366767,1,-2,1,0,1
166322179,2,-2,13,0,13
166303822,1,-2,2,0,2
166230073,1,-2,2,0,2
166213724,2,-1,13,0,13
166212411,1,-2,5,0,5
166206768,2,-2,2,0,2
166137997,2,-2,45,0,45
165914098,3,-3,1,0,1
165842496,2,-2,7,0,7
165710866,2,-2,1,0,1
165632976,2,-1,1,0,1
165148915,2,-2,3,0,3
164808267,1,-1,1,0,1
